"filename", "language", "pip requirements", "Python", "c", "cpp", "bash", "Excel", "comment", "blank", "total"
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/extensions/redefined_variable_type.py", "Python", 0, 89, 0, 0, 0, 0, 0, 20, 109
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/extensions/set_membership.py", "Python", 0, 39, 0, 0, 0, 0, 0, 15, 54
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/extensions/typing.py", "Python", 0, 383, 0, 0, 0, 0, 0, 48, 431
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/extensions/while_used.py", "Python", 0, 25, 0, 0, 0, 0, 0, 13, 38
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/graph.py", "Python", 0, 189, 0, 0, 0, 0, 0, 26, 215
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/interfaces.py", "Python", 0, 99, 0, 0, 0, 0, 0, 33, 132
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/__init__.py", "Python", 0, 37, 0, 0, 0, 0, 0, 10, 47
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/base_options.py", "Python", 0, 563, 0, 0, 0, 0, 0, 10, 573
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/caching.py", "Python", 0, 57, 0, 0, 0, 0, 0, 12, 69
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/expand_modules.py", "Python", 0, 144, 0, 0, 0, 0, 0, 19, 163
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/message_state_handler.py", "Python", 0, 396, 0, 0, 0, 0, 0, 42, 438
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/parallel.py", "Python", 0, 152, 0, 0, 0, 0, 0, 24, 176
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/pylinter.py", "Python", 0, 1103, 0, 0, 0, 0, 0, 127, 1230
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/report_functions.py", "Python", 0, 76, 0, 0, 0, 0, 0, 10, 86
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/run.py", "Python", 0, 205, 0, 0, 0, 0, 0, 38, 243
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/lint/utils.py", "Python", 0, 82, 0, 0, 0, 0, 0, 20, 102
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/message/__init__.py", "Python", 0, 14, 0, 0, 0, 0, 0, 4, 18
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/message/_deleted_message_ids.py", "Python", 0, 164, 0, 0, 0, 0, 0, 16, 180
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/message/message.py", "Python", 0, 69, 0, 0, 0, 0, 0, 11, 80
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/message/message_definition.py", "Python", 0, 112, 0, 0, 0, 0, 0, 15, 127
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/message/message_definition_store.py", "Python", 0, 98, 0, 0, 0, 0, 0, 18, 116
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/message/message_id_store.py", "Python", 0, 141, 0, 0, 0, 0, 0, 23, 164
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/__init__.py", "Python", 0, 5, 0, 0, 0, 0, 0, 3, 8
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/diadefslib.py", "Python", 0, 184, 0, 0, 0, 0, 0, 47, 231
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/diagrams.py", "Python", 0, 250, 0, 0, 0, 0, 0, 48, 298
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/dot_printer.py", "Python", 0, 136, 0, 0, 0, 0, 0, 20, 156
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/inspector.py", "Python", 0, 297, 0, 0, 0, 0, 0, 53, 350
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/main.py", "Python", 0, 234, 0, 0, 0, 0, 0, 17, 251
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/mermaidjs_printer.py", "Python", 0, 95, 0, 0, 0, 0, 0, 18, 113
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/plantuml_printer.py", "Python", 0, 86, 0, 0, 0, 0, 0, 13, 99
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/printer.py", "Python", 0, 103, 0, 0, 0, 0, 0, 30, 133
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/printer_factory.py", "Python", 0, 19, 0, 0, 0, 0, 0, 6, 25
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/utils.py", "Python", 0, 216, 0, 0, 0, 0, 0, 52, 268
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/vcg_printer.py", "Python", 0, 270, 0, 0, 0, 0, 0, 18, 288
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/pyreverse/writer.py", "Python", 0, 149, 0, 0, 0, 0, 0, 17, 166
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/__init__.py", "Python", 0, 24, 0, 0, 0, 0, 0, 10, 34
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/base_reporter.py", "Python", 0, 79, 0, 0, 0, 0, 0, 21, 100
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/collecting_reporter.py", "Python", 0, 18, 0, 0, 0, 0, 0, 11, 29
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/json_reporter.py", "Python", 0, 40, 0, 0, 0, 0, 0, 14, 54
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/multi_reporter.py", "Python", 0, 87, 0, 0, 0, 0, 0, 23, 110
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/reports_handler_mix_in.py", "Python", 0, 66, 0, 0, 0, 0, 0, 16, 82
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/text.py", "Python", 0, 255, 0, 0, 0, 0, 0, 61, 316
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/ureports/__init__.py", "Python", 0, 5, 0, 0, 0, 0, 0, 3, 8
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/ureports/base_writer.py", "Python", 0, 89, 0, 0, 0, 0, 0, 19, 108
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/ureports/nodes.py", "Python", 0, 141, 0, 0, 0, 0, 0, 50, 191
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/reporters/ureports/text_writer.py", "Python", 0, 89, 0, 0, 0, 0, 0, 20, 109
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/__init__.py", "Python", 0, 32, 0, 0, 0, 0, 0, 4, 36
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/_run.py", "Python", 0, 33, 0, 0, 0, 0, 0, 13, 46
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/checker_test_case.py", "Python", 0, 84, 0, 0, 0, 0, 0, 18, 102
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/configuration_test.py", "Python", 0, 141, 0, 0, 0, 0, 0, 21, 162
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/constants.py", "Python", 0, 26, 0, 0, 0, 0, 0, 4, 30
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/decorator.py", "Python", 0, 26, 0, 0, 0, 0, 0, 12, 38
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/functional/__init__.py", "Python", 0, 21, 0, 0, 0, 0, 0, 3, 24
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/functional/find_functional_tests.py", "Python", 0, 68, 0, 0, 0, 0, 0, 18, 86
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/functional/lint_module_output_update.py", "Python", 0, 47, 0, 0, 0, 0, 0, 12, 59
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/functional/test_file.py", "Python", 0, 92, 0, 0, 0, 0, 0, 26, 118
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/functional_test_file.py", "Python", 0, 19, 0, 0, 0, 0, 0, 5, 24
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/get_test_info.py", "Python", 0, 44, 0, 0, 0, 0, 0, 7, 51
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/global_test_linter.py", "Python", 0, 15, 0, 0, 0, 0, 0, 6, 21
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/lint_module_test.py", "Python", 0, 285, 0, 0, 0, 0, 0, 34, 319
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/output_line.py", "Python", 0, 175, 0, 0, 0, 0, 0, 22, 197
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/primer.py", "Python", 0, 93, 0, 0, 0, 0, 0, 21, 114
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/pyreverse.py", "Python", 0, 100, 0, 0, 0, 0, 0, 17, 117
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/reporter_for_tests.py", "Python", 0, 58, 0, 0, 0, 0, 0, 25, 83
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/tokenize_str.py", "Python", 0, 9, 0, 0, 0, 0, 0, 5, 14
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/unittest_linter.py", "Python", 0, 77, 0, 0, 0, 0, 0, 16, 93
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/testutils/utils.py", "Python", 0, 52, 0, 0, 0, 0, 0, 9, 61
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/typing.py", "Python", 0, 97, 0, 0, 0, 0, 0, 33, 130
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/utils/__init__.py", "Python", 0, 52, 0, 0, 0, 0, 0, 4, 56
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/utils/ast_walker.py", "Python", 0, 93, 0, 0, 0, 0, 0, 13, 106
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/utils/docs.py", "Python", 0, 75, 0, 0, 0, 0, 0, 19, 94
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/utils/file_state.py", "Python", 0, 250, 0, 0, 0, 0, 0, 26, 276
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/utils/linterstats.py", "Python", 0, 329, 0, 0, 0, 0, 0, 59, 388
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/utils/pragma_parser.py", "Python", 0, 108, 0, 0, 0, 0, 0, 26, 134
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/pylint/utils/utils.py", "Python", 0, 365, 0, 0, 0, 0, 0, 71, 436
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/__init__.py", "Python", 0, 178, 0, 0, 0, 0, 0, 51, 229
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_deprecation_warning.py", "Python", 0, 6, 0, 0, 0, 0, 0, 2, 8
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_imp.py", "Python", 0, 59, 0, 0, 0, 0, 0, 15, 74
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/ordered_set.py", "Python", 0, 420, 0, 0, 0, 0, 0, 69, 489
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/__about__.py", "Python", 0, 22, 0, 0, 0, 0, 0, 6, 28
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/__init__.py", "Python", 0, 24, 0, 0, 0, 0, 0, 3, 27
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/_compat.py", "Python", 0, 23, 0, 0, 0, 0, 0, 9, 32
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/_structures.py", "Python", 0, 44, 0, 0, 0, 0, 0, 25, 69
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/markers.py", "Python", 0, 225, 0, 0, 0, 0, 0, 72, 297
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/requirements.py", "Python", 0, 106, 0, 0, 0, 0, 0, 33, 139
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/specifiers.py", "Python", 0, 609, 0, 0, 0, 0, 0, 141, 750
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/tags.py", "Python", 0, 324, 0, 0, 0, 0, 0, 81, 405
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/utils.py", "Python", 0, 40, 0, 0, 0, 0, 0, 18, 58
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/packaging/version.py", "Python", 0, 323, 0, 0, 0, 0, 0, 98, 421
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/pyparsing.py", "Python", 0, 4903, 0, 0, 0, 0, 0, 840, 5743
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/_vendor/six.py", "Python", 0, 699, 0, 0, 0, 0, 0, 170, 869
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/archive_util.py", "Python", 0, 144, 0, 0, 0, 0, 0, 30, 174
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/build_meta.py", "Python", 0, 199, 0, 0, 0, 0, 0, 59, 258
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/__init__.py", "Python", 0, 13, 0, 0, 0, 0, 0, 5, 18
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/alias.py", "Python", 0, 63, 0, 0, 0, 0, 0, 18, 81
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/bdist_egg.py", "Python", 0, 420, 0, 0, 0, 0, 0, 83, 503
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/bdist_rpm.py", "Python", 0, 37, 0, 0, 0, 0, 0, 7, 44
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/bdist_wininst.py", "Python", 0, 18, 0, 0, 0, 0, 0, 4, 22
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/build_clib.py", "Python", 0, 87, 0, 0, 0, 0, 0, 12, 99
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/build_ext.py", "Python", 0, 289, 0, 0, 0, 0, 0, 39, 328
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/build_py.py", "Python", 0, 230, 0, 0, 0, 0, 0, 41, 271
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/develop.py", "Python", 0, 182, 0, 0, 0, 0, 0, 40, 222
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/dist_info.py", "Python", 0, 26, 0, 0, 0, 0, 0, 11, 37
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/easy_install.py", "Python", 0, 2048, 0, 0, 0, 0, 0, 355, 2403
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/egg_info.py", "Python", 0, 595, 0, 0, 0, 0, 0, 123, 718
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/install.py", "Python", 0, 104, 0, 0, 0, 0, 0, 22, 126
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/install_egg_info.py", "Python", 0, 69, 0, 0, 0, 0, 0, 14, 83
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/install_lib.py", "Python", 0, 120, 0, 0, 0, 0, 0, 28, 148
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/install_scripts.py", "Python", 0, 55, 0, 0, 0, 0, 0, 11, 66
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/py36compat.py", "Python", 0, 117, 0, 0, 0, 0, 0, 20, 137
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/register.py", "Python", 0, 12, 0, 0, 0, 0, 0, 7, 19
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/rotate.py", "Python", 0, 55, 0, 0, 0, 0, 0, 12, 67
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/saveopts.py", "Python", 0, 14, 0, 0, 0, 0, 0, 9, 23
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/sdist.py", "Python", 0, 208, 0, 0, 0, 0, 0, 45, 253
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/setopt.py", "Python", 0, 125, 0, 0, 0, 0, 0, 25, 150
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/test.py", "Python", 0, 231, 0, 0, 0, 0, 0, 49, 280
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/upload.py", "Python", 0, 12, 0, 0, 0, 0, 0, 6, 18
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/command/upload_docs.py", "Python", 0, 181, 0, 0, 0, 0, 0, 26, 207
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/config.py", "Python", 0, 504, 0, 0, 0, 0, 0, 156, 660
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/dep_util.py", "Python", 0, 20, 0, 0, 0, 0, 0, 4, 24
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/depends.py", "Python", 0, 132, 0, 0, 0, 0, 0, 45, 177
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/dist.py", "Python", 0, 1051, 0, 0, 0, 0, 0, 224, 1275
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/errors.py", "Python", 0, 11, 0, 0, 0, 0, 0, 6, 17
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/extension.py", "Python", 0, 44, 0, 0, 0, 0, 0, 14, 58
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/extern/__init__.py", "Python", 0, 64, 0, 0, 0, 0, 0, 10, 74
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/glob.py", "Python", 0, 141, 0, 0, 0, 0, 0, 34, 175
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/installer.py", "Python", 0, 138, 0, 0, 0, 0, 0, 13, 151
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/launch.py", "Python", 0, 28, 0, 0, 0, 0, 0, 8, 36
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/lib2to3_ex.py", "Python", 0, 49, 0, 0, 0, 0, 0, 14, 63
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/monkey.py", "Python", 0, 139, 0, 0, 0, 0, 0, 41, 180
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/msvc.py", "Python", 0, 1410, 0, 0, 0, 0, 0, 270, 1680
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/namespaces.py", "Python", 0, 86, 0, 0, 0, 0, 0, 22, 108
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/package_index.py", "Python", 0, 957, 0, 0, 0, 0, 0, 180, 1137
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/py27compat.py", "Python", 0, 43, 0, 0, 0, 0, 0, 18, 61
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/py31compat.py", "Python", 0, 25, 0, 0, 0, 0, 0, 8, 33
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/py33compat.py", "Python", 0, 39, 0, 0, 0, 0, 0, 21, 60
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/py34compat.py", "Python", 0, 10, 0, 0, 0, 0, 0, 4, 14
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/sandbox.py", "Python", 0, 389, 0, 0, 0, 0, 0, 103, 492
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/site-patch.py", "Python", 0, 61, 0, 0, 0, 0, 0, 14, 75
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/ssl_support.py", "Python", 0, 214, 0, 0, 0, 0, 0, 47, 261
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/unicode_utils.py", "Python", 0, 34, 0, 0, 0, 0, 0, 11, 45
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/version.py", "Python", 0, 5, 0, 0, 0, 0, 0, 2, 7
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/wheel.py", "Python", 0, 196, 0, 0, 0, 0, 0, 25, 221
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/setuptools/windows_support.py", "Python", 0, 21, 0, 0, 0, 0, 0, 9, 30
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/__init__.py", "Python", 0, 9, 0, 0, 0, 0, 0, 3, 12
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/buf.py", "Python", 0, 123, 0, 0, 0, 0, 0, 21, 144
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/mman.py", "Python", 0, 485, 0, 0, 0, 0, 0, 104, 589
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/test/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/test/lib.py", "Python", 0, 49, 0, 0, 0, 0, 0, 24, 73
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/test/test_buf.py", "Python", 0, 106, 0, 0, 0, 0, 0, 21, 127
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/test/test_mman.py", "Python", 0, 192, 0, 0, 0, 0, 0, 33, 225
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/test/test_tutorial.py", "Python", 0, 60, 0, 0, 0, 0, 0, 16, 76
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/test/test_util.py", "Python", 0, 83, 0, 0, 0, 0, 0, 23, 106
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/smmap/util.py", "Python", 0, 171, 0, 0, 0, 0, 0, 52, 223
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/stevedore/__init__.py", "Python", 0, 18, 0, 0, 0, 0, 0, 6, 24
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/stevedore/_cache.py", "Python", 0, 163, 0, 0, 0, 0, 0, 35, 198
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/stevedore/dispatch.py", "Python", 0, 189, 0, 0, 0, 0, 0, 41, 230
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/stevedore/driver.py", "Python", 0, 127, 0, 0, 0, 0, 0, 22, 149
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/stevedore/enabled.py", "Python", 0, 73, 0, 0, 0, 0, 0, 12, 85
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/stevedore/example/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1
